,num_passengers,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete,sales_channel_Mobile,trip_type_OneWay,trip_type_RoundTrip
2009,1,41,41,15,1,6,51,1,1,0,8.83,0,0,0,1
2010,4,75,23,15,7,6,51,1,0,1,8.83,0,0,0,1
2011,1,231,32,22,7,6,61,1,0,0,8.83,0,0,0,1
2012,2,28,19,18,2,6,51,1,1,1,8.83,0,0,0,1
2013,1,205,99,12,6,6,61,1,0,0,8.83,0,0,0,1
2014,4,62,21,6,7,6,61,1,1,1,8.83,0,0,0,1
2015,5,116,24,14,4,6,51,0,0,0,8.83,0,0,0,1
2016,2,39,39,23,5,6,61,0,0,0,8.83,0,1,0,1
2017,2,86,26,14,5,6,99,1,0,0,8.83,0,1,0,1
2018,1,169,28,16,7,6,101,1,0,0,8.83,0,0,0,1
2019,1,131,25,9,4,6,61,1,0,0,8.83,0,0,0,1
2020,1,251,31,9,2,6,51,0,0,0,8.83,0,0,0,1
2021,2,123,18,2,3,6,61,1,0,1,8.83,0,0,0,1
2022,1,25,30,10,5,6,36,0,0,0,8.83,1,0,0,1
2023,2,182,34,21,3,6,61,1,1,1,8.83,0,0,0,1
2024,2,75,85,23,4,6,18,0,0,0,8.83,0,0,0,1
2025,2,311,20,11,5,6,51,0,0,0,8.83,0,0,0,1
2026,2,188,47,5,7,6,51,1,0,1,8.83,1,0,0,1
2027,2,332,17,15,7,6,51,0,0,0,8.83,1,0,0,1
2028,1,109,54,4,2,6,61,1,0,1,8.83,0,0,0,1
2029,1,103,21,10,1,6,51,1,0,0,8.83,1,0,0,1
2030,1,203,19,4,1,6,61,1,0,1,8.83,0,0,0,1
2031,2,196,18,8,4,6,51,1,0,1,8.83,0,0,0,1
2032,1,47,23,7,4,6,51,0,0,0,8.83,1,0,0,1
2033,2,185,30,8,3,6,61,0,0,0,8.83,0,0,0,1
2034,2,99,17,15,6,6,93,1,0,0,8.83,0,0,0,1
2035,2,359,20,12,2,6,51,1,1,1,8.83,0,0,0,1
2036,2,162,35,4,6,6,61,0,0,0,8.83,0,0,0,1
2037,2,217,18,17,7,6,51,1,1,1,8.83,1,0,0,1
2038,1,97,27,21,2,6,28,0,0,0,8.83,0,0,0,1
2039,2,3,83,20,4,6,51,0,0,0,8.83,0,0,0,1
2040,3,118,28,22,1,6,61,0,0,0,8.83,0,0,0,1
2041,4,343,39,10,6,6,61,1,1,1,8.83,0,0,0,1
2042,2,76,18,23,2,6,61,1,0,1,8.83,0,0,0,1
2043,1,228,17,3,7,6,61,1,1,1,8.83,0,0,0,1
2044,1,63,45,21,2,6,51,1,1,1,8.83,0,0,0,1
2045,1,22,22,17,7,6,87,0,1,0,8.83,0,0,0,1
2046,1,49,17,7,7,6,51,1,1,1,8.83,0,1,0,1
2047,1,64,25,7,5,6,51,1,0,0,8.83,0,0,0,1
2048,3,74,26,9,4,6,51,0,0,0,8.83,0,0,0,1
2049,1,91,24,13,5,6,51,1,0,0,8.83,1,0,0,1
2050,2,370,17,7,3,6,61,1,1,0,8.83,0,0,0,1
2051,4,298,22,9,7,6,61,1,0,1,8.83,0,0,0,1
2052,1,57,23,22,4,6,61,1,0,0,8.83,0,0,0,1
2053,1,20,160,5,4,6,51,1,0,0,8.83,0,0,0,1
2054,1,111,25,9,7,6,61,0,0,0,8.83,0,0,0,1
2055,1,112,56,10,3,6,61,0,0,0,8.83,0,0,0,1
2056,4,100,40,8,6,6,51,1,0,1,8.83,0,0,0,1
2057,1,263,58,4,7,6,51,0,1,0,8.83,0,0,0,1
2058,2,577,26,9,1,6,61,0,0,0,8.83,0,0,0,1
2059,1,80,156,8,1,6,61,1,0,0,8.83,0,0,0,1
2060,2,415,19,1,2,6,51,1,0,1,8.83,0,0,0,1
2061,1,73,109,10,3,6,51,1,0,1,8.83,0,0,0,1
2062,2,251,22,11,5,6,61,0,0,0,8.83,0,0,0,1
2063,1,165,34,22,4,6,61,1,0,0,8.83,0,0,0,1
2064,1,170,23,22,2,6,4,1,0,0,8.83,0,0,0,1
2065,1,42,1,2,1,6,80,0,0,0,8.83,0,0,1,0
2066,2,22,18,9,5,6,61,1,0,1,8.83,1,0,0,1
2067,1,70,23,3,3,6,61,0,0,1,8.83,0,0,0,1
2068,1,25,94,6,3,6,51,0,0,0,8.83,0,0,0,1
2069,2,236,29,5,7,6,51,1,0,0,8.83,1,0,0,1
2070,1,97,42,7,1,6,61,1,1,1,8.83,0,0,0,1
2071,1,263,58,4,7,6,51,0,1,0,8.83,0,0,0,1
2072,2,157,20,3,7,6,101,1,0,0,8.83,0,0,0,1
2073,2,149,22,8,3,6,61,0,0,0,8.83,0,0,0,1
2074,1,31,20,4,1,6,61,0,0,1,8.83,0,0,0,1
2075,2,22,24,7,4,6,61,1,0,0,8.83,0,0,0,1
2076,1,36,82,4,7,6,51,1,1,1,8.83,0,0,0,1
2077,1,91,30,23,2,6,61,0,0,1,8.83,0,0,0,1
2078,1,138,23,21,7,6,61,1,1,1,8.83,0,1,0,1
2079,2,48,29,11,4,6,51,1,0,0,8.83,0,0,0,1
2080,2,192,92,8,2,6,51,1,1,1,8.83,0,0,0,1
2081,1,62,17,4,6,6,51,1,1,1,8.83,0,0,0,1
2082,2,397,19,16,1,6,51,1,1,0,8.83,0,0,0,1
2083,1,224,63,12,1,6,38,1,1,1,8.83,0,0,0,1
2084,2,5,48,23,1,6,51,1,1,0,8.83,0,0,0,1
2085,1,294,22,14,1,6,51,1,0,1,8.83,0,0,0,1
2086,1,236,30,2,3,6,51,1,0,1,8.83,0,0,0,1
2087,3,215,31,4,6,6,51,0,0,0,8.83,1,0,0,1
2088,2,321,32,7,1,6,4,1,1,1,8.83,0,0,0,1
2089,1,48,21,16,1,6,100,0,0,0,8.83,0,0,0,1
2090,1,64,182,16,1,6,93,1,0,0,8.83,0,0,0,1
2091,1,131,31,15,3,6,51,0,0,0,8.83,0,0,0,1
2092,2,194,24,2,5,6,61,1,0,0,8.83,0,0,0,1
2093,1,51,170,14,6,6,6,1,0,0,8.83,0,0,0,1
2094,1,77,19,14,4,6,51,0,0,1,8.83,1,1,0,1
2095,1,55,20,22,3,6,61,1,0,0,8.83,0,0,0,1
2096,1,27,31,8,7,6,61,1,0,0,8.83,0,0,0,1
2097,1,32,30,21,6,6,61,1,0,0,8.83,0,0,0,1
2098,1,6,17,0,2,6,51,1,1,1,8.83,0,0,0,1
2099,1,20,90,2,3,6,51,1,0,1,8.83,1,0,0,1
2100,2,77,36,2,7,6,61,1,0,1,8.83,0,0,0,1
2101,2,339,18,11,7,6,51,1,0,0,8.83,0,0,0,1
2102,2,113,22,9,1,6,61,0,0,1,8.83,0,0,0,1
2103,1,340,17,5,3,6,61,0,0,1,8.83,0,0,0,1
2104,1,26,20,1,2,6,101,0,0,0,8.83,0,0,0,1
2105,2,90,21,15,2,6,83,0,0,0,8.83,0,0,0,1
2106,1,162,17,9,1,6,61,0,0,0,8.83,0,0,0,1
2107,3,339,31,3,3,6,61,1,1,1,8.83,0,0,0,1
2108,2,252,19,11,3,6,51,1,0,1,8.83,0,0,0,1
2109,2,75,81,16,4,6,82,1,0,0,8.83,0,0,0,1
2110,1,146,21,6,7,6,51,0,0,0,8.83,0,0,0,1
2111,6,346,21,4,5,6,61,1,1,1,8.83,0,0,0,1
2112,2,75,22,0,1,6,51,1,1,1,8.83,1,0,0,1
2113,3,33,50,9,7,6,61,1,0,1,8.83,0,0,0,1
2114,1,79,19,2,1,6,61,1,0,0,8.83,0,0,0,1
2115,2,17,19,14,4,6,51,0,0,0,8.83,1,0,0,1
2116,2,217,22,3,4,6,61,1,0,1,8.83,0,0,0,1
2117,1,287,17,15,6,6,51,1,0,1,8.83,1,0,0,1
2118,1,159,27,0,1,6,61,1,0,1,8.83,0,0,0,1
2119,3,62,18,1,6,6,61,1,1,0,8.83,0,0,0,1
2120,1,32,34,13,4,6,51,1,0,1,8.83,0,1,0,1
2121,1,94,17,20,2,6,51,1,1,0,8.83,0,0,0,1
2122,2,78,20,14,2,6,51,1,1,1,8.83,1,0,0,1
2123,4,239,21,9,4,6,61,1,1,1,8.83,0,0,0,1
2124,1,41,20,6,4,6,51,1,0,0,8.83,0,0,0,1
2125,1,40,17,8,6,6,51,1,1,1,8.83,0,0,0,1
2126,1,25,40,16,5,6,37,1,0,1,8.83,0,0,0,1
2127,2,270,18,14,7,6,51,1,0,0,8.83,0,1,0,1
2128,1,53,85,12,7,6,51,1,0,0,8.83,0,0,0,1
2129,1,59,36,10,5,6,61,1,1,1,8.83,1,0,0,1
2130,2,226,25,14,5,6,28,1,0,0,8.83,0,0,0,1
2131,2,243,56,5,2,6,61,1,0,1,8.83,0,0,0,1
2132,4,182,36,7,1,6,61,0,0,0,8.83,0,0,0,1
2133,4,332,24,11,1,6,61,0,0,0,8.83,0,0,0,1
2134,1,21,20,13,4,6,61,1,0,0,8.83,0,0,0,1
2135,1,66,22,0,4,6,61,1,0,0,8.83,0,0,0,1
2136,2,138,35,1,5,6,61,0,0,0,8.83,0,0,0,1
2137,1,28,17,3,3,6,51,1,0,1,8.83,0,0,0,1
2138,1,110,113,14,6,6,51,1,0,1,8.83,0,0,0,1
2139,2,416,22,6,2,6,61,0,0,0,8.83,0,0,0,1
2140,2,91,23,17,7,6,61,1,0,1,8.83,0,1,0,1
2141,1,13,17,9,3,6,71,1,0,0,8.83,0,0,0,1
2142,4,31,62,10,2,6,37,0,1,0,8.83,0,0,0,1
2143,4,90,17,8,5,7,54,1,1,1,7.42,0,0,0,1
2144,1,13,115,12,5,7,61,1,1,1,7.42,0,0,0,1
2145,1,75,26,9,6,7,61,1,1,1,7.42,0,0,0,1
2146,1,90,40,11,5,7,61,1,0,1,7.42,0,0,0,1
2147,1,97,52,4,7,7,61,1,1,1,7.42,0,0,0,1
2148,1,7,31,4,6,7,61,1,1,1,7.42,0,0,0,1
2149,3,99,17,12,2,8,17,1,0,1,6.42,1,0,0,1
2150,2,226,17,2,1,8,17,1,1,1,6.42,1,0,0,1
2151,2,234,31,17,6,8,17,0,1,1,6.42,1,1,0,1
2152,1,67,17,6,6,8,17,1,1,1,6.42,1,0,0,1
2153,3,332,19,11,2,9,17,1,0,0,5.33,0,0,0,1
2154,2,203,23,12,1,9,17,1,0,0,5.33,0,0,0,1
2155,2,79,30,7,7,9,101,1,0,1,5.33,1,0,0,1
2156,1,140,26,3,3,10,91,1,0,1,4.67,0,0,0,1
2157,1,9,29,9,6,10,61,1,0,0,4.67,0,0,0,1
2158,1,11,23,9,4,10,91,1,0,0,4.67,0,0,0,1
2159,2,106,47,12,3,10,91,1,0,0,4.67,0,0,0,1
2160,2,54,19,15,2,10,91,0,0,1,4.67,0,0,0,1
2161,1,67,158,8,4,10,91,1,0,0,4.67,0,0,0,1
2162,1,23,17,7,2,10,91,1,0,0,4.67,0,0,0,1
2163,1,253,17,16,4,10,91,0,0,0,4.67,0,0,0,1
2164,1,11,23,8,4,10,91,1,0,0,4.67,0,0,0,1
2165,2,27,20,15,1,10,91,1,0,1,4.67,0,0,0,1
2166,1,26,18,8,2,10,91,1,0,1,4.67,0,0,0,1
2167,2,15,37,11,2,10,91,1,1,1,4.67,0,1,0,1
2168,1,14,25,13,5,10,91,0,0,0,4.67,0,0,0,1
2169,3,157,18,14,2,10,91,1,0,0,4.67,0,0,0,1
2170,4,244,21,5,2,10,91,0,0,1,4.67,0,0,0,1
2171,1,42,20,3,1,10,91,1,0,0,4.67,0,0,0,1
2172,1,52,50,7,4,10,91,1,0,1,4.67,0,0,0,1
2173,1,56,17,5,3,10,80,1,0,0,4.67,0,0,0,1
2174,2,58,18,6,4,10,91,1,1,0,4.67,0,0,0,1
2175,1,48,18,17,3,10,91,0,0,0,4.67,0,1,0,1
2176,1,106,47,15,3,10,91,0,0,0,4.67,0,0,0,1
2177,2,146,23,7,2,10,91,1,0,1,4.67,0,0,0,1
2178,1,69,21,4,5,10,91,0,0,0,4.67,0,0,0,1
2179,1,72,22,8,1,10,61,0,0,0,4.67,0,0,0,1
2180,1,252,17,22,1,10,91,0,0,0,4.67,0,0,0,1
2181,1,58,18,12,4,10,91,0,1,0,4.67,0,0,0,1
2182,1,212,19,8,1,10,91,1,0,0,4.67,0,0,0,1
2183,2,54,29,15,5,10,91,1,0,0,4.67,0,0,0,1
2184,1,219,42,6,4,10,61,1,0,0,4.67,0,1,0,1
2185,2,116,21,4,4,10,91,0,0,1,4.67,0,0,0,1
2186,1,128,17,7,7,10,61,1,0,1,4.67,0,0,0,1
2187,1,232,19,7,2,10,91,1,0,0,4.67,0,0,0,1
2188,1,22,19,5,6,10,91,1,1,1,4.67,0,0,0,1
2189,1,68,22,15,3,10,91,1,0,1,4.67,0,1,0,1
2190,1,32,28,16,4,10,91,1,0,1,4.67,0,0,0,1
2191,1,6,34,11,1,10,61,0,0,0,4.67,0,0,0,1
2192,1,5,29,17,7,10,91,1,0,0,4.67,0,0,0,1
2193,2,22,21,8,6,10,91,1,0,0,4.67,0,1,0,1
2194,1,51,31,5,5,10,91,1,0,0,4.67,0,0,0,1
2195,2,48,23,15,3,10,91,0,0,0,4.67,0,1,0,1
2196,4,29,21,8,4,10,91,1,0,0,4.67,0,0,0,1
2197,1,64,0,10,4,10,91,1,0,0,4.67,0,0,1,0
2198,1,81,41,11,6,11,85,1,0,1,6.62,0,0,0,1
2199,1,81,41,11,6,11,85,1,0,1,6.62,0,0,0,1
2200,1,10,18,2,2,11,85,1,0,1,6.62,0,1,0,1
2201,1,50,21,7,6,11,42,1,0,1,6.62,0,0,0,1
2202,1,21,28,14,1,11,85,1,0,0,6.62,0,0,0,1
2203,1,179,20,13,1,11,51,1,0,0,6.62,0,0,0,1
2204,2,140,17,3,2,11,51,1,1,1,6.62,1,0,0,1
2205,1,248,33,13,7,11,85,1,1,1,6.62,1,1,0,1
2206,2,79,35,7,2,11,51,1,1,1,6.62,1,0,0,1
2207,1,81,41,11,6,11,85,1,0,1,6.62,0,0,0,1
2208,1,2,24,2,6,12,51,1,1,0,7.0,0,0,0,1
2209,2,143,24,9,6,12,51,1,1,1,7.0,1,0,0,1
2210,1,6,20,4,1,12,43,0,0,0,7.0,1,0,0,1
2211,1,34,1,6,4,12,43,0,1,0,7.0,0,0,0,1
2212,1,111,45,7,4,12,43,1,0,1,7.0,0,0,0,1
2213,1,17,30,20,1,12,43,1,0,1,7.0,0,1,0,1
2214,1,61,55,15,2,12,43,1,0,1,7.0,0,0,0,1
2215,2,7,89,6,4,13,42,1,0,1,4.75,0,0,0,1
2216,1,73,33,5,6,13,42,0,0,1,4.75,0,1,0,1
2217,1,61,105,4,4,13,51,1,0,0,4.75,0,0,0,1
2218,1,27,51,8,3,13,51,1,0,1,4.75,0,0,0,1
2219,1,83,60,9,1,13,51,1,0,0,4.75,0,0,0,1
2220,1,24,60,5,1,13,51,1,0,0,4.75,0,0,0,1
2221,1,8,60,7,6,13,42,1,0,0,4.75,1,0,0,1
2222,2,31,89,9,1,13,42,1,0,1,4.75,0,0,0,1
2223,1,3,89,6,3,13,51,1,0,0,4.75,0,0,0,1
2224,1,8,44,1,4,13,42,1,0,0,4.75,0,0,0,1
2225,3,8,89,0,3,13,51,1,0,0,4.75,0,0,0,1
2226,1,4,71,6,4,13,42,1,0,0,4.75,0,0,0,1
2227,1,16,26,7,5,13,51,0,0,0,4.75,0,1,0,1
2228,1,51,60,4,3,13,42,1,1,1,4.75,0,0,0,1
2229,1,4,61,8,3,13,51,1,0,0,4.75,1,0,0,1
2230,1,9,92,8,2,13,51,1,0,1,4.75,0,0,0,1
2231,1,25,62,13,1,13,42,1,0,0,4.75,0,0,0,1
2232,1,23,20,19,4,14,51,1,0,1,8.83,0,0,0,1
2233,1,77,22,21,1,14,4,1,1,1,8.83,0,1,0,1
2234,1,45,51,9,1,14,4,1,0,0,8.83,1,0,0,1
2235,1,101,28,0,3,14,4,1,1,1,8.83,0,0,0,1
2236,1,18,22,4,1,14,51,1,1,1,8.83,1,0,0,1
2237,1,26,29,9,7,14,4,1,0,0,8.83,0,0,0,1
2238,1,10,19,14,6,14,4,1,0,0,8.83,0,0,0,1
2239,1,42,43,9,2,14,51,1,0,1,8.83,0,0,0,1
2240,3,126,31,22,4,14,4,1,1,1,8.83,0,0,0,1
2241,2,205,27,11,2,14,4,1,0,0,8.83,1,0,0,1
2242,1,42,17,13,4,17,4,1,1,1,8.83,0,0,0,1
2243,1,16,22,1,5,18,4,1,0,0,8.83,0,0,0,1
2244,2,12,20,1,6,18,4,1,1,0,8.83,0,0,0,1
2245,1,97,45,9,5,19,80,1,1,1,5.62,0,0,0,1
2246,1,72,37,17,3,20,4,1,1,1,8.58,1,0,0,1
2247,2,118,17,13,1,20,4,1,0,1,8.58,0,0,0,1
2248,1,16,19,10,1,20,4,1,1,1,8.58,0,0,0,1
2249,2,118,17,13,1,20,4,1,0,1,8.58,0,0,0,1
2250,1,135,46,8,1,20,4,1,0,0,8.58,0,0,0,1
2251,1,22,47,2,6,20,4,0,1,1,8.58,0,0,0,1
2252,1,152,35,9,2,20,4,1,1,1,8.58,0,0,0,1
2253,2,105,84,3,5,20,103,0,0,1,8.58,0,0,0,1
2254,1,31,23,0,2,20,4,0,0,0,8.58,0,0,0,1
2255,2,150,44,6,2,20,4,1,0,1,8.58,0,0,0,1
2256,1,4,87,4,1,20,4,1,1,1,8.58,1,0,0,1
2257,1,56,116,12,7,21,43,1,1,1,8.67,0,0,0,1
2258,1,27,25,5,2,22,37,1,0,0,4.72,0,0,0,1
2259,1,29,40,10,5,22,37,1,0,0,4.72,0,1,0,1
2260,1,62,22,13,4,23,17,1,0,1,5.07,0,0,0,1
2261,1,33,25,15,5,23,17,1,0,1,5.07,0,0,0,1
2262,2,4,22,14,6,23,17,1,0,0,5.07,0,0,0,1
2263,2,17,21,6,3,23,17,1,0,0,5.07,0,0,0,1
2264,4,22,18,2,4,23,17,0,0,1,5.07,0,0,0,1
2265,1,61,22,10,5,23,17,1,0,1,5.07,0,0,0,1
2266,1,33,25,15,5,23,17,1,0,1,5.07,0,0,0,1
2267,1,4,20,3,1,23,17,1,1,1,5.07,1,1,0,1
2268,4,62,20,6,2,23,17,1,0,1,5.07,0,0,0,1
2269,4,46,18,12,6,23,17,1,0,1,5.07,0,0,0,1
2270,1,85,24,8,2,23,17,1,0,1,5.07,0,0,0,1
2271,2,42,19,7,6,23,17,1,0,1,5.07,0,0,0,1
2272,4,31,18,13,2,23,17,1,0,1,5.07,0,0,0,1
2273,5,44,17,1,4,23,17,1,0,1,5.07,0,0,0,1
2274,1,23,29,1,6,23,17,1,0,1,5.07,0,0,0,1
2275,7,65,19,2,4,23,17,1,0,1,5.07,0,0,0,1
2276,1,19,57,11,5,23,17,1,0,1,5.07,0,0,0,1
2277,4,44,20,12,1,23,17,1,0,0,5.07,0,0,0,1
2278,5,38,20,6,2,23,17,1,0,1,5.07,0,0,0,1
2279,1,8,27,2,3,23,17,1,0,0,5.07,0,0,0,1
2280,1,43,22,12,4,23,17,1,0,1,5.07,1,1,0,1
2281,1,6,51,3,7,24,85,1,1,0,6.62,0,0,0,1
2282,1,14,56,9,5,24,85,1,1,1,6.62,0,0,0,1
2283,2,24,31,14,4,24,85,1,0,0,6.62,1,0,0,1
2284,1,189,17,8,5,24,37,1,1,1,6.62,0,0,0,1
2285,1,107,43,9,2,24,37,1,1,1,6.62,0,0,0,1
2286,1,56,59,15,6,24,85,1,0,1,6.62,1,0,0,1
2287,1,58,23,10,3,24,37,1,1,0,6.62,1,0,0,1
2288,3,189,17,8,5,24,37,1,1,1,6.62,0,0,0,1
2289,1,47,35,13,3,24,85,1,0,1,6.62,0,0,0,1
2290,2,120,25,9,5,24,37,1,0,0,6.62,0,0,0,1
2291,1,32,1,7,3,24,37,1,1,0,6.62,0,0,0,1
2292,1,179,20,6,5,24,85,1,0,1,6.62,0,0,0,1
2293,1,201,17,6,6,25,37,0,0,0,8.15,0,0,0,1
2294,1,198,17,0,2,25,37,1,1,1,8.15,0,0,0,1
2295,1,201,17,7,6,25,37,0,0,0,8.15,0,0,0,1
2296,1,186,23,1,3,25,37,1,1,1,8.15,0,0,0,1
2297,1,216,17,7,5,25,37,0,0,1,8.15,0,0,0,1
2298,1,186,23,0,3,25,37,1,1,1,8.15,0,0,0,1
2299,1,217,17,2,4,25,37,0,0,1,8.15,0,0,0,1
2300,2,216,17,12,5,25,37,0,0,0,8.15,0,0,0,1
2301,2,216,17,5,5,25,37,0,0,0,8.15,0,1,0,1
2302,1,215,17,3,6,25,37,0,0,0,8.15,0,0,0,1
2303,3,83,48,15,1,26,43,1,0,1,7.0,0,1,0,1
2304,1,71,61,5,3,26,43,1,0,1,7.0,0,0,0,1
2305,1,21,19,11,3,26,43,0,0,0,7.0,0,1,0,1
2306,1,78,58,4,5,26,43,0,1,0,7.0,0,0,0,1
2307,1,15,28,12,5,26,43,0,1,0,7.0,0,0,0,1
2308,1,37,59,8,3,26,43,1,0,0,7.0,0,0,0,1
2309,1,50,41,4,3,26,43,1,1,1,7.0,0,0,0,1
2310,1,54,21,4,5,26,37,1,1,1,7.0,0,0,0,1
2311,1,23,59,9,4,26,43,1,0,0,7.0,0,0,0,1
2312,3,83,48,15,1,26,43,1,0,1,7.0,0,1,0,1
2313,1,33,35,6,5,26,43,1,1,1,7.0,0,0,0,1
2314,1,376,26,14,1,26,43,1,1,1,7.0,1,0,0,1
2315,1,33,142,11,6,26,43,1,0,1,7.0,0,0,0,1
2316,1,23,59,9,4,26,43,1,0,0,7.0,0,0,0,1
2317,1,1,23,4,1,26,37,0,0,0,7.0,0,0,0,1
2318,1,47,135,14,4,26,43,1,0,0,7.0,0,0,0,1
2319,1,25,357,11,5,26,43,1,0,0,7.0,0,0,0,1
2320,1,34,59,11,6,26,43,1,0,1,7.0,0,0,0,1
2321,3,83,48,15,1,26,43,1,0,1,7.0,0,1,0,1
2322,1,39,36,13,2,26,43,1,1,1,7.0,0,0,0,1
2323,1,24,17,13,1,26,37,1,0,0,7.0,0,0,0,1
2324,1,68,27,12,6,26,43,1,0,0,7.0,0,0,0,1
2325,1,25,173,12,6,26,43,1,0,1,7.0,0,0,0,1
2326,2,250,78,14,4,26,37,1,1,0,7.0,0,0,0,1
2327,1,92,22,23,7,27,4,1,1,1,8.83,0,0,0,1
2328,1,51,90,1,4,27,4,1,0,1,8.83,1,0,0,1
2329,1,12,27,22,4,27,4,1,0,0,8.83,0,0,0,1
2330,2,32,18,6,2,27,4,1,1,1,8.83,0,0,0,1
2331,1,28,70,5,5,27,37,1,0,1,8.83,1,0,0,1
2332,1,6,89,3,6,27,37,1,1,1,8.83,0,0,0,1
2333,1,53,91,5,6,27,4,1,0,1,8.83,0,1,0,1
2334,2,322,19,0,3,27,37,0,0,0,8.83,1,0,0,1
2335,3,156,19,1,5,27,37,1,1,1,8.83,1,0,0,1
2336,1,96,27,6,3,27,80,1,0,0,8.83,0,0,0,1
2337,2,311,20,7,7,27,4,1,0,0,8.83,0,0,0,1
2338,3,164,21,6,5,27,37,1,1,1,8.83,0,0,0,1
2339,1,31,21,17,7,27,37,1,0,0,8.83,0,0,0,1
2340,1,13,87,6,4,27,37,1,0,1,8.83,0,0,0,1
2341,2,277,64,7,1,27,37,0,1,0,8.83,0,0,0,1
2342,5,320,21,23,5,27,37,0,0,0,8.83,0,1,0,1
2343,6,323,19,23,2,27,37,0,0,0,8.83,1,0,0,1
2344,1,7,23,10,2,27,4,1,0,1,8.83,0,0,0,1
2345,1,218,33,5,4,27,37,1,0,0,8.83,1,0,0,1
2346,1,61,42,7,6,27,85,0,0,1,8.83,0,0,0,1
2347,2,359,18,13,6,27,4,1,1,1,8.83,0,0,0,1
2348,1,89,31,10,4,27,4,1,1,1,8.83,0,0,0,1
2349,3,103,29,9,2,28,4,0,0,0,8.83,0,0,0,1
2350,1,59,28,6,7,28,4,1,0,0,8.83,0,0,0,1
2351,1,18,91,0,7,28,4,1,0,1,8.83,1,0,0,1
2352,1,0,18,1,2,28,4,0,0,0,8.83,0,0,0,1
2353,2,271,23,16,6,28,37,1,1,0,8.83,1,0,0,1
2354,1,61,25,5,5,28,4,1,0,1,8.83,0,0,0,1
2355,3,37,27,13,4,28,4,1,1,1,8.83,0,0,0,1
2356,1,7,228,1,3,28,4,1,0,0,8.83,0,0,0,1
2357,1,36,48,9,4,29,17,0,0,0,6.42,0,0,0,1
2358,1,45,55,0,6,29,37,1,1,0,6.42,0,0,0,1
2359,1,4,17,0,3,30,4,1,1,1,5.62,0,0,0,1
2360,2,57,22,14,5,30,34,1,0,1,5.62,0,0,0,1
2361,1,27,91,11,7,30,4,1,1,1,5.62,0,0,0,1
2362,1,26,25,10,2,30,4,1,0,0,5.62,0,1,0,1
2363,1,16,32,6,6,30,4,1,0,1,5.62,1,0,0,1
2364,1,102,20,11,1,30,4,1,0,1,5.62,0,0,0,1
2365,1,66,27,6,5,31,85,1,0,0,6.33,0,0,0,1
2366,1,65,120,2,1,31,85,1,0,0,6.33,0,0,0,1
2367,2,24,160,8,2,31,85,1,0,0,6.33,0,0,0,1
2368,1,7,17,9,3,31,85,1,1,1,6.33,0,0,0,1
2369,3,17,19,6,7,31,37,1,0,1,6.33,0,0,0,1
2370,4,77,30,0,5,31,85,1,1,0,6.33,0,0,0,1
2371,2,80,28,11,4,31,85,1,0,0,6.33,0,0,0,1
2372,1,24,79,11,3,31,37,1,0,0,6.33,0,0,0,1
2373,1,3,31,6,5,32,91,1,1,1,5.33,1,0,0,1
2374,1,1,60,2,2,32,17,1,0,0,5.33,0,0,0,1
2375,1,17,28,3,2,32,37,1,0,0,5.33,1,0,0,1
2376,1,37,140,0,5,33,4,1,0,0,8.58,0,0,0,1
2377,1,2,69,3,6,33,4,1,0,1,8.58,1,0,0,1
2378,1,124,81,16,2,33,4,1,0,1,8.58,1,0,0,1
2379,1,41,18,9,5,33,4,1,0,1,8.58,0,0,0,1
2380,2,98,20,7,2,33,4,1,1,1,8.58,0,0,0,1
2381,1,261,22,7,7,33,4,1,0,1,8.58,0,0,0,1
2382,1,51,21,4,2,33,37,1,0,0,8.58,0,1,0,1
2383,1,119,30,10,2,33,4,1,0,1,8.58,0,0,0,1
2384,1,124,21,19,5,33,4,1,0,0,8.58,0,0,0,1
2385,1,15,55,7,2,33,4,1,0,1,8.58,0,0,0,1
2386,2,4,160,9,3,33,4,1,1,1,8.58,0,1,0,1
2387,1,32,41,3,7,33,4,1,0,1,8.58,0,0,0,1
2388,1,153,23,13,4,33,4,1,1,0,8.58,0,0,0,1
2389,1,14,19,5,3,33,37,1,1,1,8.58,0,0,0,1
2390,1,41,89,1,5,33,4,1,1,1,8.58,0,1,0,1
2391,1,38,140,23,4,33,4,1,0,1,8.58,0,0,0,1
2392,2,295,38,14,2,33,37,0,0,0,8.58,0,0,0,1
2393,1,51,32,16,5,34,91,1,0,0,4.67,1,0,0,1
2394,1,54,43,1,1,34,91,1,0,1,4.67,0,0,0,1
2395,2,80,47,4,4,34,91,1,0,0,4.67,0,0,0,1
2396,1,218,26,3,2,36,37,1,1,0,5.0,0,0,0,1
2397,1,100,60,13,6,36,17,0,0,0,5.0,0,0,0,1
2398,1,93,28,6,5,37,51,1,0,0,4.83,0,0,0,1
2399,1,29,19,14,3,37,51,1,0,1,4.83,0,1,0,1
2400,2,20,18,13,3,37,51,1,0,0,4.83,0,0,0,1
2401,1,22,22,14,5,38,51,1,0,0,8.67,1,0,0,1
2402,1,26,72,15,5,38,51,1,1,1,8.67,1,0,0,1
2403,3,110,21,1,2,38,51,1,1,0,8.67,0,0,0,1
2404,1,5,59,14,3,39,17,1,0,1,4.72,0,0,0,1
